제품명,가격
TeamGroup T-Force DDR4 64G PC4-25600 CL16 Delta RGB (32Gx2) 서린,"227,350"
G.SKILL DDR5-6400 CL32 ZETA R5 NEO ECC/REG 패키지 (128GB(32Gx4)),"1,837,100"
G.SKILL DDR4-3600 CL14 TRIDENT Z RGB A 패키지 (16GB(8Gx2)),"209,570"
TeamGroup T-Force DDR5-6800 CL34 Delta RGB 패키지 (32GB(16Gx2)),"208,010"
DDR4 16G PC4-28800 CL18 Dominator Platinum (8Gx2),"396,290"
OCPC DDR4-4266 CL19 X3TREME BLACK LABEL 패키지 (16GB(8Gx2)),"134,940"
G.SKILL DDR5-6000 CL30 FLARE X5 J 패키지 (32GB(16Gx2)),"165,200"
TeamGroup DDR5-5600 CL46 Elite (8GB),"37,400"
TeamGroup T-Force DDR4-3600 CL18 XTREEM ARGB 화이트패키지 (32GB(16Gx2)) 아인스,"197,200"
TeamGroup T-Force DDR5-6000 CL30 Delta RGB 화이트 패키지 (32GB(16Gx2)),"177,950"
G.SKILL DDR5-5200 CL36 FLARE X5 J 패키지 (32GB(16Gx2)),"160,270"
ADATA XPG DDR5-5200 CL38 LANCER RGB (16GB),"160,400"
TeamGroup T-Force DDR5-6000 CL30 Delta RGB 패키지 (32GB(16Gx2)),"177,950"
삼성전자 노트북 DDR5-4800 (32GB) PC5-38400,"118,040"
G.SKILL DDR5-6000 CL32 TRIDENT Z5 NEO J 패키지 (32GB(16Gx2)),"182,760"
TeamGroup T-CREATE DDR4-3200 CL22 CLASSIC 10L 패키지 (64GB(32Gx2)) 아인스,"350,600"
TeamGroup T-Force DDR5-5600 CL36 Delta RGB 화이트 패키지 (32GB(16Gx2)) 서린,"162,450"
PATRIOT 노트북 DDR4-2666 CL19 SIGNATURE (32GB),"77,400"
G.SKILL DDR5-6000 CL30 TRIDENT Z5 NEO J 패키지 (32GB(16Gx2)),"184,760"
타무즈 DDR4-3200 CL22 (32GB),"78,500"
삼성전자 DDR4-2666 (8G) PC4-21300 (19/20년도 새제품),"37,570"
TeamGroup T-Force DDR5-5600 CL36 Delta RGB 패키지 (32GB(16Gx2)) 서린,"162,450"
TeamGroup T-Force DDR4-3600 CL18 Delta RGB 패키지 (32GB(16Gx2),"109,370"
GeIL DDR4 16G PC4-25600 CL16 SUPER LUCE RGB Sync 화이트 (8Gx2),"80,100"
PATRIOT 노트북 DDR4-2666 CL19 SIGNATURE (4GB),"14,000"
G.SKILL DDR5-6000 CL32 TRIDENT Z5 NEO RGB J 패키지 (32GB(16Gx2)),"187,700"
삼성전자 노트북 DDR3-1600 1.35V 중고 (8GB),"19,770"
TeamGroup T-Force DDR5-5600 CL32 Delta RGB 화이트 패키지 (32GB(16Gx2)),"174,100"
TeamGroup T-Force DDR4-3600 CL18 Delta RGB 화이트 패키지 (32GB(16Gx2),"109,370"
TeamGroup T-Force DDR4 16G PC4-21300 CL16 Delta RGB (8Gx2) 가넷,"124,530"
G.SKILL DDR5-6000 CL30 TRIDENT Z5 NEO RGB J 패키지 (32GB(16Gx2)),"189,600"
타무즈 DDR4-3200 CL22 (16GB),"38,600"
TeamGroup T-Force DDR5-6000 CL38 Delta RGB 화이트 패키지 서린 (32GB(16Gx2)),"168,100"
[중고] 삼성전자 노트북 DDR4-2133 (8GB),"21,330"
TeamGroup T-Force DDR4-3600 CL18 XTREEM ARGB 패키지 (32GB(16Gx2)),"183,780"
삼성전자 DDR4-2666 (16GB) PC4-21300,"45,300"
OCPC DDR4-3600 CL18 HyperBeast Edition 패키지 (16GB(8Gx2)),"53,010"
G.SKILL DDR5-6000 CL32 FLARE X5 J 패키지 (32GB(16Gx2)),"163,200"
타무즈 DDR4-3200 CL22 (8GB),"20,790"
TeamGroup T-Force DDR5-6000 CL38 DELTA RGB 패키지 서린 (32GB(16Gx2)),"168,280"
GeIL DDR4 16G PC4-21300 CL19 PRISTINE,"37,650"
G.SKILL DDR5-6000 CL30 TRIDENT Z5 NEO RGB J 화이트 패키지 (64GB(32Gx2)),"360,690"
TeamGroup T-Force DDR4-3600 CL18 XTREEM ARGB 패키지 서린 (64GB(32Gx2)),"290,170"
커세어 CORSAIR DDR5-7200 CL34 Dominator Platinum RGB 패키지 (32GB(16Gx2)),"603,200"
G.SKILL DDR5-6000 CL30 TRIDENT Z5 NEO RGB J 패키지 (64GB(32Gx2)),"350,920"
마이크론 Crucial Ballistix MAX DDR4-4000 CL18 RGB Black 패키지 (16GB(8Gx2)),"87,490"
